,reviews_num,breakout_index
0,1,0.42857142857142855
1,0,-0.07142857142857142
2,0,-0.07142857142857142
3,0,-0.07142857142857142
4,0,-0.07142857142857142
5,0,-0.07142857142857142
6,0,-0.07142857142857142
7,0,-0.07142857142857142
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,0,0.0
20,0,0.0
21,0,0.0
22,0,0.0
23,0,0.0
24,0,0.0
25,0,0.0
26,0,-0.07142857142857142
27,0,-0.07142857142857142
28,0,-0.07142857142857142
29,0,-0.07142857142857142
30,0,-0.07142857142857142
31,0,-0.14285714285714285
32,1,0.8571428571428571
33,0,-0.14285714285714285
34,0,-0.14285714285714285
35,0,-0.14285714285714285
36,0,-0.14285714285714285
37,1,0.8571428571428571
38,0,-0.14285714285714285
39,0,-0.14285714285714285
40,0,-0.07142857142857142
41,0,-0.07142857142857142
42,0,-0.07142857142857142
43,0,-0.07142857142857142
44,0,-0.07142857142857142
45,0,-0.07142857142857142
46,0,-0.07142857142857142
47,0,-0.07142857142857142
48,0,-0.07142857142857142
49,0,-0.07142857142857142
50,0,-0.07142857142857142
51,1,0.9285714285714286
52,0,-0.07142857142857142
53,0,-0.07142857142857142
54,0,-0.07142857142857142
55,0,-0.07142857142857142
56,0,-0.07142857142857142
57,0,-0.07142857142857142
58,0,-0.07142857142857142
59,0,0.0
60,0,0.0
61,0,0.0
62,0,0.0
63,0,0.0
64,0,0.0
65,0,0.0
66,0,0.0
67,0,0.0
68,0,0.0
69,0,0.0
70,0,0.0
71,0,0.0
72,0,0.0
73,0,0.0
74,0,0.0
75,0,0.0
76,0,0.0
77,0,0.0
78,0,0.0
79,0,0.0
80,0,0.0
81,0,0.0
82,0,0.0
83,0,0.0
84,0,0.0
85,0,0.0
86,0,-0.07142857142857142
87,0,-0.07142857142857142
88,0,-0.07142857142857142
89,0,-0.07142857142857142
90,0,-0.07142857142857142
91,0,-0.07142857142857142
92,1,0.9285714285714286
93,0,-0.07142857142857142
94,0,-0.14285714285714285
95,0,-0.14285714285714285
96,0,-0.14285714285714285
97,0,-0.14285714285714285
98,0,-0.14285714285714285
99,0,-0.14285714285714285
100,1,0.9285714285714286
101,0,-0.07142857142857142
102,0,-0.07142857142857142
103,0,-0.07142857142857142
104,0,-0.07142857142857142
105,0,-0.07142857142857142
106,0,-0.07142857142857142
107,0,-0.07142857142857142
108,0,0.0
109,0,0.0
110,0,0.0
111,0,0.0
112,0,0.0
113,0,0.0
114,0,0.0
115,0,0.0
116,0,0.0
117,0,0.0
118,0,0.0
119,0,-0.07142857142857142
120,0,-0.07142857142857142
121,0,-0.07142857142857142
122,0,-0.07142857142857142
123,0,-0.07142857142857142
124,0,-0.07142857142857142
125,1,0.9285714285714286
126,0,-0.14285714285714285
127,0,-0.14285714285714285
128,0,-0.14285714285714285
129,0,-0.14285714285714285
130,0,-0.14285714285714285
131,0,-0.14285714285714285
132,1,0.8571428571428571
133,0,-0.07142857142857142
134,0,-0.07142857142857142
135,0,-0.07142857142857142
136,0,-0.07142857142857142
137,0,-0.07142857142857142
138,0,-0.07142857142857142
139,0,-0.07142857142857142
140,0,0.0
141,0,0.0
142,0,0.0
143,0,0.0
144,0,0.0
145,0,0.0
146,0,0.0
147,0,0.0
148,0,0.0
149,0,0.0
150,0,0.0
151,0,0.0
152,0,0.0
153,0,0.0
154,0,0.0
155,0,0.0
156,0,0.0
157,0,0.0
158,0,0.0
159,0,0.0
160,0,0.0
161,0,0.0
162,0,0.0
163,0,0.0
164,0,0.0
165,0,0.0
166,0,-0.07142857142857142
167,0,-0.07142857142857142
168,0,-0.07142857142857142
169,0,-0.07142857142857142
170,0,-0.07142857142857142
171,0,-0.07142857142857142
172,1,0.9285714285714286
173,0,-0.07142857142857142
174,0,-0.07142857142857142
175,0,-0.07142857142857142
176,0,-0.07142857142857142
177,0,-0.07142857142857142
178,0,-0.07142857142857142
179,0,-0.07142857142857142
180,0,0.0
181,0,0.0
182,0,0.0
183,0,0.0
184,0,0.0
185,0,0.0
186,0,0.0
187,0,0.0
188,0,0.0
189,0,0.0
190,0,0.0
191,0,0.0
192,0,0.0
193,0,0.0
194,0,0.0
195,0,0.0
196,0,0.0
197,0,0.0
198,0,0.0
199,0,-0.07142857142857142
200,0,-0.07142857142857142
201,0,-0.07142857142857142
202,0,-0.07142857142857142
203,0,-0.07142857142857142
204,0,-0.07142857142857142
205,1,0.9285714285714286
206,0,-0.07142857142857142
207,0,-0.07142857142857142
208,0,-0.07142857142857142
209,0,-0.07142857142857142
210,0,-0.07142857142857142
211,0,-0.07142857142857142
212,0,-0.07142857142857142
213,0,0.0
214,0,0.0
215,0,0.0
216,0,0.0
217,0,0.0
218,0,0.0
219,0,0.0
220,0,0.0
221,0,0.0
222,0,0.0
223,0,0.0
224,0,0.0
225,0,0.0
226,0,0.0
227,0,0.0
228,0,0.0
229,0,0.0
230,0,0.0
231,0,0.0
232,0,0.0
233,0,0.0
234,0,0.0
235,0,0.0
236,0,0.0
237,0,0.0
238,0,0.0
239,0,0.0
240,0,-0.07142857142857142
241,0,-0.07142857142857142
242,0,-0.07142857142857142
243,0,-0.07142857142857142
244,0,-0.07142857142857142
245,0,-0.07142857142857142
246,1,0.9285714285714286
247,0,-0.07142857142857142
248,0,-0.07142857142857142
249,0,-0.07142857142857142
250,0,-0.14285714285714285
251,0,-0.14285714285714285
252,0,-0.14285714285714285
253,0,-0.21428571428571427
254,0,-0.21428571428571427
255,0,-0.21428571428571427
256,1,0.7142857142857143
257,0,-0.2857142857142857
258,0,-0.2857142857142857
259,1,0.7142857142857143
260,1,0.7142857142857143
261,0,-0.35714285714285715
262,1,0.6428571428571429
263,0,-0.35714285714285715
264,0,-0.35714285714285715
265,0,-0.35714285714285715
266,0,-0.35714285714285715
267,1,0.7142857142857143
268,0,-0.21428571428571427
269,0,-0.21428571428571427
270,1,0.8571428571428571
271,0,-0.14285714285714285
272,0,-0.14285714285714285
273,0,-0.14285714285714285
274,0,-0.14285714285714285
275,0,-0.14285714285714285
276,0,-0.2857142857142857
277,0,-0.2857142857142857
278,0,-0.21428571428571427
279,0,-0.21428571428571427
280,0,-0.21428571428571427
281,1,0.7857142857142857
282,2,1.7857142857142858
283,0,-0.21428571428571427
284,0,-0.2857142857142857
285,0,-0.2857142857142857
286,0,-0.2857142857142857
287,0,-0.2857142857142857
288,0,-0.2857142857142857
